mois,jour,région,tmin,tmax,tmoy
décembre,4,Île-de-France,4.16,7.7,5.93
décembre,4,Bourgogne-Franche-Comté,3.42,6.33,4.88
décembre,4,Pays de la Loire,2.05,8.05,5.05
décembre,5,Grand Est,0.31,5.72,3.02
décembre,6,Bretagne,2.92,8.6,5.76
décembre,6,Grand Est,-0.5,4.7,2.1
décembre,7,Normandie,0.42,5.48,2.95
décembre,7,Nouvelle-Aquitaine,2.3,8.37,5.33
décembre,7,Occitanie,1.58,7.39,4.49
décembre,8,Centre-Val de Loire,0.53,6.32,3.42
décembre,8,Bretagne,1.15,8.78,4.96
décembre,9,Bretagne,1.72,10.12,5.92
décembre,9,Normandie,0.44,7.04,3.74
décembre,9,Corse,6.25,12.75,9.5
décembre,9,Hauts-de-France,0.06,5.18,2.62
décembre,9,Île-de-France,-1.16,3.84,1.34
décembre,9,Auvergne-Rhône-Alpes,0.42,4.3,2.36
décembre,10,Bourgogne-Franche-Comté,-1.4,5.23,1.92
décembre,10,Occitanie,2.37,9.18,5.78
décembre,11,Auvergne-Rhône-Alpes,0.08,8.01,4.05
décembre,11,Corse,5.1,13.3,9.2
décembre,12,Bourgogne-Franche-Comté,6.38,9.0,7.69
décembre,13,Normandie,2.8,11.58,7.19
décembre,14,Auvergne-Rhône-Alpes,1.37,12.05,6.71
décembre,14,Hauts-de-France,7.24,11.74,9.49
décembre,14,Bourgogne-Franche-Comté,2.18,10.35,6.27
décembre,15,Centre-Val de Loire,7.6,11.92,9.76
décembre,15,Bretagne,7.2,12.25,9.73
décembre,15,Normandie,6.96,12.04,9.5
décembre,16,Corse,7.3,18.3,12.8
décembre,16,Pays de la Loire,6.4,11.05,8.72
décembre,16,Hauts-de-France,5.14,9.76,7.45
décembre,16,Provence-Alpes-Côte d'Azur,7.97,14.68,11.32
décembre,17,Provence-Alpes-Côte d'Azur,8.37,13.17,10.77
décembre,17,Auvergne-Rhône-Alpes,5.09,10.48,7.79
décembre,17,Occitanie,5.65,13.05,9.35
décembre,18,Corse,7.4,17.2,12.3
décembre,18,Pays de la Loire,7.3,12.25,9.78
décembre,18,Centre-Val de Loire,1.8,12.08,6.94
décembre,20,Occitanie,7.45,13.22,10.33
décembre,20,Hauts-de-France,6.6,10.72,8.66
décembre,20,Pays de la Loire,6.15,12.9,9.52
décembre,21,Provence-Alpes-Côte d'Azur,4.92,12.97,8.94
décembre,22,Pays de la Loire,13.4,15.45,14.42
décembre,22,Hauts-de-France,11.92,13.76,12.84
décembre,22,Île-de-France,12.82,15.06,13.94
décembre,22,Corse,8.6,16.0,12.3
décembre,23,Pays de la Loire,9.8,13.8,11.8
décembre,23,Grand Est,10.61,12.89,11.75
décembre,23,Normandie,9.14,13.66,11.4
décembre,24,Hauts-de-France,3.74,7.18,5.46
décembre,24,Auvergne-Rhône-Alpes,5.92,9.21,7.56
décembre,24,Occitanie,7.45,11.31,9.38
décembre,25,Corse,8.1,14.95,11.52
décembre,25,Centre-Val de Loire,1.62,5.82,3.72
décembre,26,Corse,3.05,11.45,7.25
décembre,26,Bourgogne-Franche-Comté,-0.5,3.83,1.67
décembre,26,Occitanie,0.68,6.05,3.36
décembre,27,Grand Est,-0.29,5.31,2.51
décembre,28,Île-de-France,2.36,5.3,3.83
décembre,28,Centre-Val de Loire,2.68,5.92,4.3
décembre,29,Normandie,1.46,6.28,3.87
décembre,29,Bretagne,3.02,8.22,5.62
décembre,29,Auvergne-Rhône-Alpes,2.77,7.4,5.09
décembre,29,Île-de-France,1.48,4.7,3.09
décembre,29,Corse,4.55,13.2,8.88
décembre,30,Grand Est,1.84,4.86,3.35
décembre,30,Centre-Val de Loire,1.2,6.22,3.71
décembre,31,Normandie,1.18,5.82,3.5
juin,28,Corse,18.15,28.5,23.32
juin,28,Provence-Alpes-Côte d'Azur,16.87,30.25,23.56
juin,28,Hauts-de-France,13.92,21.38,17.65
juin,29,Corse,18.45,29.3,23.88
juin,29,Grand Est,14.12,23.09,18.61
juin,29,Provence-Alpes-Côte d'Azur,19.63,31.95,25.79
juin,30,Auvergne-Rhône-Alpes,12.02,28.29,20.15
juin,30,Normandie,12.34,22.04,17.19
juillet,1,Centre-Val de Loire,14.78,24.83,19.81
juillet,1,Normandie,15.64,21.88,18.76
juillet,2,Occitanie,18.23,24.79,21.51
juillet,2,Normandie,13.1,20.0,16.55
juillet,3,Provence-Alpes-Côte d'Azur,18.05,27.1,22.58
juillet,3,Corse,20.3,30.0,25.15
juillet,3,Auvergne-Rhône-Alpes,13.41,22.69,18.05
juillet,4,Bretagne,14.88,19.48,17.18
juillet,4,Hauts-de-France,13.48,20.22,16.85
juillet,5,Provence-Alpes-Côte d'Azur,18.68,31.27,24.98
juillet,5,Corse,18.4,29.5,23.95
juillet,6,Centre-Val de Loire,12.18,23.25,17.72
juillet,6,Nouvelle-Aquitaine,15.74,23.1,19.42
juillet,6,Hauts-de-France,11.58,19.4,15.49
juillet,6,Grand Est,12.54,21.74,17.14
juillet,7,Corse,18.65,29.05,23.85
juillet,7,Auvergne-Rhône-Alpes,9.79,25.19,17.49
juillet,8,Normandie,11.16,22.92,17.04
juillet,8,Auvergne-Rhône-Alpes,10.32,29.12,19.72
juillet,8,Nouvelle-Aquitaine,12.77,29.35,21.06
juillet,8,Centre-Val de Loire,9.87,28.92,19.39
juillet,8,Grand Est,9.74,26.49,18.11
juillet,9,Nouvelle-Aquitaine,15.92,29.59,22.76
juillet,9,Auvergne-Rhône-Alpes,12.55,33.65,23.1
juillet,10,Bretagne,12.9,20.72,16.81
juillet,10,Grand Est,16.31,24.78,20.54
juillet,10,Pays de la Loire,16.1,24.0,20.05
juillet,11,Occitanie,18.11,28.12,23.11
juillet,11,Nouvelle-Aquitaine,14.55,25.85,20.2
juillet,11,Bourgogne-Franche-Comté,13.28,24.68,18.98
juillet,11,Bretagne,8.15,21.35,14.75
juillet,12,Grand Est,8.69,25.86,17.27
juillet,12,Hauts-de-France,9.0,22.86,15.93
juillet,12,Nouvelle-Aquitaine,13.38,27.78,20.58
juillet,12,Corse,19.3,29.35,24.32
juillet,12,Occitanie,14.71,29.15,21.93
juillet,13,Grand Est,10.35,27.5,18.92
juillet,13,Île-de-France,13.22,27.38,20.3
juillet,13,Bretagne,9.17,23.4,16.29
juillet,13,Pays de la Loire,13.0,27.55,20.27
juillet,14,Hauts-de-France,13.24,20.4,16.82
juillet,14,Île-de-France,14.8,22.96,18.88
juillet,15,Île-de-France,15.44,22.44,18.94
juillet,15,Normandie,13.72,19.9,16.81
juillet,15,Occitanie,17.11,24.0,20.55
juillet,15,Pays de la Loire,14.35,22.5,18.42
juillet,16,Grand Est,14.75,18.77,16.76
juillet,16,Hauts-de-France,15.08,19.36,17.22
juillet,16,Normandie,14.24,21.5,17.87
juillet,16,Provence-Alpes-Côte d'Azur,17.08,28.18,22.63
juillet,17,Normandie,13.04,25.5,19.27
juillet,17,Grand Est,14.19,23.3,18.74
juillet,17,Bourgogne-Franche-Comté,15.43,23.08,19.26
juillet,17,Hauts-de-France,15.64,25.76,20.7
juillet,18,Occitanie,15.51,30.46,22.99
juillet,19,Île-de-France,14.14,30.8,22.47
juillet,19,Corse,17.55,29.5,23.52
juillet,20,Île-de-France,16.08,26.12,21.1
juillet,20,Centre-Val de Loire,14.53,29.45,21.99
juillet,21,Hauts-de-France,9.76,23.2,16.48
juillet,21,Provence-Alpes-Côte d'Azur,18.38,30.82,24.6
juillet,21,Normandie,10.92,23.44,17.18
juillet,21,Corse,18.65,30.05,24.35
juillet,22,Bretagne,10.85,24.78,17.81
juillet,22,Auvergne-Rhône-Alpes,16.72,29.61,23.16
juillet,23,Bretagne,11.62,23.7,17.66
juillet,23,Bourgogne-Franche-Comté,12.93,29.37,21.15
juillet,23,Occitanie,19.53,32.21,25.87
juillet,24,Bretagne,12.55,22.35,17.45
juillet,24,Occitanie,18.84,30.4,24.62
juillet,25,Corse,19.0,31.1,25.05
juillet,25,Pays de la Loire,16.15,23.4,19.77
juillet,25,Normandie,15.72,22.46,19.09
juillet,26,Bretagne,12.7,22.0,17.35
juillet,27,Bourgogne-Franche-Comté,13.95,33.92,23.93
juillet,27,Île-de-France,14.78,31.84,23.31
juillet,29,Grand Est,9.99,27.3,18.64
juillet,30,Pays de la Loire,15.4,35.55,25.48
juillet,30,Occitanie,19.75,35.43,27.59
juillet,31,Bretagne,18.22,25.8,22.01
juillet,31,Centre-Val de Loire,18.02,36.98,27.5
juillet,31,Provence-Alpes-Côte d'Azur,20.83,35.37,28.1
août,1,Pays de la Loire,18.05,27.45,22.75
août,2,Bretagne,12.3,21.85,17.08
août,2,Provence-Alpes-Côte d'Azur,21.97,32.7,27.33
août,2,Pays de la Loire,15.2,24.45,19.82
août,3,Occitanie,16.92,26.53,21.72
août,3,Auvergne-Rhône-Alpes,15.52,22.34,18.93
août,4,Normandie,8.76,24.4,16.58
août,5,Centre-Val de Loire,9.48,31.12,20.3
août,5,Pays de la Loire,10.55,29.7,20.12
août,5,Bretagne,12.75,24.95,18.85
août,5,Hauts-de-France,10.98,28.86,19.92
août,6,Corse,18.15,30.75,24.45
août,7,Corse,19.2,30.95,25.08
août,7,Normandie,15.36,36.0,25.68
août,7,Centre-Val de Loire,15.83,38.2,27.02
août,7,Grand Est,14.22,33.81,24.02
août,8,Occitanie,20.18,35.49,27.84
août,8,Provence-Alpes-Côte d'Azur,17.9,33.2,25.55
août,9,Grand Est,17.52,36.3,26.91
août,9,Île-de-France,22.68,38.38,30.53
août,9,Occitanie,20.95,35.31,28.13
août,9,Pays de la Loire,17.65,36.05,26.85
août,9,Centre-Val de Loire,19.7,36.77,28.23
août,10,Corse,20.7,31.55,26.12
août,10,Île-de-France,21.7,34.12,27.91
août,10,Provence-Alpes-Côte d'Azur,19.85,32.63,26.24
août,11,Auvergne-Rhône-Alpes,17.09,34.53,25.81
août,11,Bourgogne-Franche-Comté,18.87,35.53,27.2
août,11,Centre-Val de Loire,19.12,33.85,26.48
août,12,Normandie,18.56,33.04,25.8
août,12,Hauts-de-France,20.82,33.82,27.32
août,12,Nouvelle-Aquitaine,20.53,31.17,25.85
août,13,Corse,19.65,31.35,25.5
août,13,Normandie,17.22,25.76,21.49
août,16,Île-de-France,17.28,27.38,22.33
août,18,Normandie,14.06,25.4,19.73
août,19,Provence-Alpes-Côte d'Azur,17.23,30.58,23.91
août,20,Centre-Val de Loire,17.68,33.17,25.42
août,20,Hauts-de-France,18.96,29.9,24.43
août,20,Provence-Alpes-Côte d'Azur,18.78,30.98,24.88
août,22,Occitanie,19.07,28.77,23.92
août,23,Île-de-France,14.64,23.22,18.93
août,23,Provence-Alpes-Côte d'Azur,20.05,29.05,24.55
août,23,Normandie,13.3,20.84,17.07
août,23,Bretagne,13.28,21.52,17.4
août,23,Nouvelle-Aquitaine,15.0,24.97,19.98
août,24,Nouvelle-Aquitaine,13.51,25.16,19.34
août,24,Normandie,11.98,20.58,16.28
août,25,Provence-Alpes-Côte d'Azur,15.47,30.72,23.09
août,25,Normandie,14.08,24.3,19.19
août,26,Grand Est,17.01,25.45,21.23
août,26,Bretagne,13.18,21.42,17.3
août,27,Bourgogne-Franche-Comté,10.78,28.08,19.43
août,27,Corse,19.1,30.5,24.8
août,27,Normandie,10.42,23.12,16.77
août,28,Provence-Alpes-Côte d'Azur,18.15,29.18,23.67
août,28,Grand Est,14.12,22.25,18.19
août,28,Nouvelle-Aquitaine,16.18,21.91,19.04
août,28,Hauts-de-France,13.3,20.12,16.71
août,29,Bourgogne-Franche-Comté,12.3,21.93,17.12
août,30,Grand Est,11.72,18.71,15.22
août,30,Bretagne,9.18,18.75,13.96
août,31,Bretagne,7.57,20.7,14.14
août,31,Centre-Val de Loire,11.47,20.93,16.2
août,31,Nouvelle-Aquitaine,11.27,22.98,17.12
août,31,Occitanie,12.19,23.97,18.08
septembre,1,Provence-Alpes-Côte d'Azur,13.53,25.52,19.53
septembre,1,Corse,15.55,26.6,21.08
septembre,1,Occitanie,11.61,25.17,18.39
septembre,1,Normandie,8.02,19.48,13.75
septembre,2,Centre-Val de Loire,7.93,23.43,15.68
septembre,2,Hauts-de-France,8.6,20.56,14.58
septembre,2,Auvergne-Rhône-Alpes,8.7,23.33,16.01
septembre,2,Pays de la Loire,9.75,24.7,17.22
septembre,2,Normandie,8.08,22.36,15.22
septembre,3,Bourgogne-Franche-Comté,9.68,26.08,17.88
septembre,3,Auvergne-Rhône-Alpes,8.78,25.83,17.3
septembre,4,Île-de-France,16.9,29.48,23.19
septembre,4,Auvergne-Rhône-Alpes,10.87,30.54,20.7
septembre,4,Occitanie,12.69,30.2,21.45
septembre,5,Occitanie,14.92,28.71,21.81
septembre,5,Hauts-de-France,13.3,19.3,16.3
septembre,6,Auvergne-Rhône-Alpes,13.32,22.12,17.72
septembre,6,Provence-Alpes-Côte d'Azur,15.25,27.98,21.62
septembre,6,Corse,16.65,27.45,22.05
septembre,7,Centre-Val de Loire,6.97,23.52,15.24
septembre,7,Corse,17.5,27.6,22.55
septembre,8,Pays de la Loire,12.8,26.95,19.88
septembre,8,Occitanie,12.04,28.27,20.15
septembre,8,Normandie,15.12,23.26,19.19
septembre,8,Provence-Alpes-Côte d'Azur,16.37,29.23,22.8
septembre,9,Normandie,12.8,23.98,18.39
septembre,9,Provence-Alpes-Côte d'Azur,18.18,26.78,22.48
septembre,9,Pays de la Loire,15.9,28.6,22.25
septembre,9,Corse,18.6,29.45,24.02
septembre,9,Île-de-France,17.52,27.72,22.62
septembre,10,Bourgogne-Franche-Comté,12.53,28.33,20.43
septembre,10,Hauts-de-France,15.54,23.0,19.27
septembre,11,Bretagne,8.35,20.32,14.34
septembre,11,Île-de-France,14.3,26.82,20.56
septembre,11,Hauts-de-France,11.0,22.62,16.81
septembre,11,Centre-Val de Loire,13.12,28.6,20.86
septembre,12,Bourgogne-Franche-Comté,11.42,28.52,19.97
septembre,12,Pays de la Loire,11.05,25.7,18.38
septembre,12,Nouvelle-Aquitaine,13.21,28.94,21.07
septembre,12,Hauts-de-France,10.12,21.04,15.58
septembre,13,Hauts-de-France,10.86,25.16,18.01
septembre,13,Corse,18.7,29.05,23.88
septembre,13,Provence-Alpes-Côte d'Azur,18.57,31.0,24.78
septembre,13,Centre-Val de Loire,8.68,29.67,19.18
septembre,13,Île-de-France,11.26,28.06,19.66
septembre,14,Centre-Val de Loire,11.85,35.25,23.55
septembre,14,Bourgogne-Franche-Comté,13.13,34.0,23.57
septembre,14,Grand Est,10.7,32.45,21.58
septembre,14,Auvergne-Rhône-Alpes,14.48,32.73,23.6
septembre,15,Île-de-France,17.34,34.16,25.75
septembre,15,Nouvelle-Aquitaine,18.59,29.73,24.16
septembre,15,Corse,18.0,28.95,23.48
septembre,15,Normandie,15.34,30.26,22.8
septembre,16,Hauts-de-France,14.84,27.58,21.21
septembre,16,Provence-Alpes-Côte d'Azur,16.97,29.97,23.47
septembre,17,Occitanie,15.85,32.91,24.38
septembre,17,Centre-Val de Loire,16.58,29.92,23.25
septembre,17,Auvergne-Rhône-Alpes,12.83,30.46,21.65
septembre,18,Auvergne-Rhône-Alpes,13.89,31.04,22.46
septembre,18,Nouvelle-Aquitaine,18.82,28.04,23.43
septembre,18,Normandie,11.68,24.32,18.0
septembre,18,Pays de la Loire,16.15,28.3,22.22
septembre,18,Provence-Alpes-Côte d'Azur,16.7,30.23,23.47
septembre,19,Auvergne-Rhône-Alpes,17.22,26.48,21.85
septembre,20,Occitanie,16.3,25.35,20.83
septembre,20,Corse,19.8,27.85,23.83
septembre,20,Centre-Val de Loire,15.6,24.33,19.97
septembre,20,Auvergne-Rhône-Alpes,15.11,23.89,19.5
septembre,20,Pays de la Loire,15.55,26.3,20.92
septembre,21,Provence-Alpes-Côte d'Azur,16.05,25.87,20.96
septembre,21,Auvergne-Rhône-Alpes,14.71,23.24,18.97
septembre,22,Pays de la Loire,13.8,21.5,17.65
septembre,24,Hauts-de-France,9.74,16.96,13.35
septembre,25,Provence-Alpes-Côte d'Azur,12.28,18.2,15.24
septembre,26,Normandie,8.42,13.88,11.15
septembre,26,Occitanie,8.67,15.49,12.08
septembre,27,Normandie,9.72,13.08,11.4
septembre,27,Île-de-France,9.72,14.28,12.0
septembre,27,Auvergne-Rhône-Alpes,3.62,9.78,6.7
septembre,27,Occitanie,6.38,13.51,9.95
septembre,27,Provence-Alpes-Côte d'Azur,7.62,17.75,12.68
septembre,28,Corse,12.05,20.0,16.02
septembre,28,Provence-Alpes-Côte d'Azur,8.58,19.9,14.24
septembre,28,Bourgogne-Franche-Comté,8.93,12.95,10.94
septembre,28,Pays de la Loire,8.25,18.75,13.5
septembre,28,Centre-Val de Loire,10.6,17.57,14.08
septembre,29,Corse,11.6,22.2,16.9
septembre,29,Hauts-de-France,10.76,18.42,14.59
septembre,29,Bretagne,13.62,18.27,15.95
septembre,29,Provence-Alpes-Côte d'Azur,11.18,21.05,16.12
septembre,29,Occitanie,7.85,20.29,14.07
septembre,30,Auvergne-Rhône-Alpes,5.84,20.91,13.37
septembre,30,Hauts-de-France,13.12,18.88,16.0
septembre,30,Bourgogne-Franche-Comté,9.78,19.87,14.82
septembre,30,Grand Est,11.91,19.5,15.71
octobre,2,Nouvelle-Aquitaine,10.46,14.54,12.5
octobre,2,Centre-Val de Loire,10.85,13.85,12.35
octobre,3,Hauts-de-France,10.46,15.26,12.86
octobre,3,Bretagne,8.67,13.25,10.96
octobre,3,Nouvelle-Aquitaine,9.88,14.24,12.06
octobre,4,Île-de-France,8.54,15.48,12.01
octobre,4,Occitanie,9.05,16.23,12.64
octobre,4,Nouvelle-Aquitaine,9.96,14.89,12.42
octobre,5,Nouvelle-Aquitaine,10.48,16.68,13.58
octobre,6,Occitanie,10.05,19.1,14.58
octobre,6,Corse,12.75,22.3,17.52
octobre,6,Pays de la Loire,12.2,16.3,14.25
octobre,7,Corse,16.6,23.65,20.12
octobre,7,Centre-Val de Loire,11.08,17.35,14.22
octobre,8,Auvergne-Rhône-Alpes,7.03,20.65,13.84
octobre,8,Île-de-France,12.88,18.6,15.74
octobre,8,Bretagne,13.82,17.95,15.89
octobre,8,Bourgogne-Franche-Comté,9.03,18.18,13.61
octobre,9,Hauts-de-France,10.72,15.94,13.33
octobre,9,Auvergne-Rhône-Alpes,7.47,19.36,13.42
octobre,9,Provence-Alpes-Côte d'Azur,9.13,20.82,14.98
octobre,9,Pays de la Loire,13.15,17.3,15.22
octobre,9,Centre-Val de Loire,11.87,18.0,14.93
octobre,10,Normandie,6.74,14.42,10.58
octobre,10,Corse,12.45,22.75,17.6
octobre,10,Grand Est,7.86,14.41,11.14
octobre,10,Provence-Alpes-Côte d'Azur,10.08,20.7,15.39
octobre,10,Centre-Val de Loire,7.48,15.22,11.35
octobre,11,Nouvelle-Aquitaine,8.29,15.13,11.71
octobre,12,Hauts-de-France,6.26,13.56,9.91
octobre,12,Nouvelle-Aquitaine,6.12,15.5,10.81
octobre,12,Auvergne-Rhône-Alpes,6.05,11.92,8.99
octobre,13,Provence-Alpes-Côte d'Azur,6.47,17.4,11.93
octobre,14,Corse,9.2,18.3,13.75
octobre,14,Bourgogne-Franche-Comté,6.4,13.18,9.79
octobre,14,Provence-Alpes-Côte d'Azur,6.33,17.05,11.69
octobre,14,Nouvelle-Aquitaine,7.61,13.25,10.43
octobre,14,Normandie,3.1,13.98,8.54
octobre,15,Centre-Val de Loire,4.93,11.28,8.11
octobre,15,Bretagne,7.25,14.32,10.79
octobre,15,Bourgogne-Franche-Comté,4.48,10.15,7.32
octobre,16,Nouvelle-Aquitaine,4.04,13.3,8.67
octobre,16,Île-de-France,8.32,13.82,11.07
octobre,16,Pays de la Loire,3.7,12.4,8.05
octobre,16,Centre-Val de Loire,6.82,11.28,9.05
octobre,16,Auvergne-Rhône-Alpes,7.12,11.01,9.06
octobre,17,Pays de la Loire,9.1,14.7,11.9
octobre,17,Bretagne,6.2,14.12,10.16
octobre,17,Île-de-France,8.68,12.66,10.67
octobre,18,Occitanie,3.45,18.28,10.86
octobre,18,Île-de-France,4.24,15.4,9.82
octobre,18,Centre-Val de Loire,3.33,14.92,9.12
octobre,19,Centre-Val de Loire,3.28,15.45,9.37
octobre,19,Nouvelle-Aquitaine,5.8,20.56,13.18
octobre,20,Île-de-France,9.32,14.74,12.03
octobre,20,Corse,8.9,20.8,14.85
octobre,20,Normandie,10.42,16.22,13.32
octobre,21,Pays de la Loire,13.55,20.1,16.83
octobre,22,Occitanie,14.38,19.69,17.04
octobre,22,Grand Est,13.1,20.45,16.77
octobre,22,Pays de la Loire,10.6,20.5,15.55
octobre,23,Île-de-France,13.76,19.12,16.44
octobre,23,Normandie,9.32,17.42,13.37
octobre,24,Auvergne-Rhône-Alpes,8.91,16.74,12.82
octobre,24,Pays de la Loire,11.7,17.05,14.38
octobre,25,Auvergne-Rhône-Alpes,6.37,17.42,11.9
octobre,25,Centre-Val de Loire,10.27,13.23,11.75
octobre,25,Bretagne,9.07,14.28,11.68
octobre,26,Hauts-de-France,7.5,12.98,10.24
octobre,26,Île-de-France,6.84,14.08,10.46
octobre,26,Auvergne-Rhône-Alpes,6.38,12.2,9.29
octobre,26,Bourgogne-Franche-Comté,7.8,13.32,10.56
octobre,26,Occitanie,8.88,14.02,11.45
octobre,27,Normandie,6.96,13.7,10.33
octobre,28,Grand Est,9.02,14.69,11.86
octobre,28,Occitanie,10.15,17.03,13.59
octobre,29,Bourgogne-Franche-Comté,11.08,14.43,12.76
octobre,29,Nouvelle-Aquitaine,10.31,18.23,14.27
octobre,30,Centre-Val de Loire,11.58,17.1,14.34
octobre,31,Normandie,10.1,16.26,13.18
octobre,31,Nouvelle-Aquitaine,7.53,21.45,14.49
octobre,31,Bourgogne-Franche-Comté,3.9,17.62,10.76
novembre,1,Provence-Alpes-Côte d'Azur,10.37,18.45,14.41
novembre,1,Corse,13.6,20.35,16.98
novembre,1,Centre-Val de Loire,14.07,18.47,16.27
novembre,1,Occitanie,7.39,20.52,13.95
novembre,2,Centre-Val de Loire,13.4,20.4,16.9
novembre,3,Bretagne,6.07,11.95,9.01
novembre,3,Bourgogne-Franche-Comté,8.83,12.27,10.55
novembre,3,Corse,12.65,20.7,16.68
novembre,3,Auvergne-Rhône-Alpes,8.93,12.34,10.63
novembre,3,Nouvelle-Aquitaine,9.46,13.88,11.67
novembre,4,Normandie,0.24,11.7,5.97
novembre,4,Nouvelle-Aquitaine,3.15,12.2,7.68
novembre,4,Centre-Val de Loire,-0.75,11.55,5.4
novembre,5,Bretagne,4.38,11.92,8.15
novembre,6,Normandie,3.62,12.56,8.09
novembre,6,Bretagne,4.35,14.82,9.59
novembre,6,Centre-Val de Loire,3.92,15.32,9.62
novembre,6,Provence-Alpes-Côte d'Azur,7.57,20.0,13.78
novembre,6,Pays de la Loire,5.5,15.85,10.68
novembre,7,Occitanie,13.78,18.09,15.94
novembre,7,Grand Est,3.85,13.86,8.86
novembre,7,Bretagne,10.75,16.42,13.59
novembre,8,Île-de-France,10.26,17.44,13.85
novembre,8,Grand Est,6.0,15.74,10.87
novembre,8,Bourgogne-Franche-Comté,9.42,18.02,13.72
novembre,9,Pays de la Loire,11.15,18.1,14.62
novembre,10,Bourgogne-Franche-Comté,6.92,15.5,11.21
novembre,10,Grand Est,5.32,14.09,9.71
novembre,10,Corse,10.3,19.9,15.1
novembre,11,Bourgogne-Franche-Comté,7.98,12.48,10.23
novembre,11,Bretagne,9.82,15.1,12.46
novembre,11,Centre-Val de Loire,7.5,14.17,10.83
novembre,11,Nouvelle-Aquitaine,6.49,18.1,12.3
novembre,12,Provence-Alpes-Côte d'Azur,9.02,18.5,13.76
novembre,12,Nouvelle-Aquitaine,10.08,18.43,14.26
novembre,14,Centre-Val de Loire,6.32,18.45,12.38
novembre,14,Bourgogne-Franche-Comté,5.65,18.3,11.98
novembre,14,Grand Est,7.68,16.84,12.26
novembre,15,Occitanie,10.51,18.88,14.7
novembre,15,Centre-Val de Loire,10.17,16.23,13.2
novembre,16,Occitanie,9.93,15.52,12.72
novembre,16,Bretagne,8.85,13.8,11.32
novembre,16,Provence-Alpes-Côte d'Azur,10.95,16.32,13.63
novembre,17,Occitanie,5.52,17.65,11.59
novembre,17,Centre-Val de Loire,5.78,14.62,10.2
novembre,17,Pays de la Loire,7.75,16.1,11.92
novembre,18,Bretagne,8.98,15.68,12.32
novembre,19,Pays de la Loire,6.0,13.3,9.65
novembre,19,Auvergne-Rhône-Alpes,5.41,12.25,8.83
novembre,20,Centre-Val de Loire,0.9,9.95,5.42
novembre,20,Normandie,3.04,10.56,6.8
novembre,21,Pays de la Loire,0.9,12.25,6.58
novembre,22,Île-de-France,3.34,10.32,6.83
novembre,22,Centre-Val de Loire,-0.42,11.28,5.43
novembre,23,Bourgogne-Franche-Comté,-1.8,7.43,2.82
novembre,23,Normandie,7.88,12.26,10.07
novembre,23,Provence-Alpes-Côte d'Azur,1.7,13.52,7.61
novembre,23,Auvergne-Rhône-Alpes,-3.09,11.02,3.96
novembre,24,Bourgogne-Franche-Comté,-3.23,6.82,1.79
novembre,24,Occitanie,1.01,14.61,7.81
novembre,24,Grand Est,-0.19,6.48,3.14
novembre,25,Hauts-de-France,3.16,10.68,6.92
novembre,26,Centre-Val de Loire,1.7,13.17,7.43
novembre,26,Occitanie,7.39,16.1,11.75
novembre,27,Normandie,5.32,10.48,7.9
novembre,28,Bretagne,7.95,15.45,11.7
novembre,28,Île-de-France,2.76,11.24,7.0
novembre,28,Nouvelle-Aquitaine,6.24,16.31,11.28
novembre,29,Bretagne,4.95,13.5,9.22
novembre,30,Nouvelle-Aquitaine,0.69,10.21,5.45
novembre,30,Île-de-France,-0.04,8.2,4.08
novembre,30,Centre-Val de Loire,-1.63,6.48,2.42
décembre,1,Bretagne,5.68,10.42,8.05
décembre,1,Hauts-de-France,5.14,9.14,7.14
décembre,1,Normandie,4.68,9.08,6.88
décembre,2,Grand Est,2.78,4.08,3.42
décembre,2,Bretagne,4.15,9.88,7.01
décembre,2,Provence-Alpes-Côte d'Azur,4.05,9.72,6.88
décembre,2,Île-de-France,5.74,7.98,6.86
décembre,3,Centre-Val de Loire,4.47,8.33,6.4
décembre,4,Bretagne,1.62,7.45,4.54
décembre,4,Centre-Val de Loire,2.75,7.78,5.27
décembre,4,Normandie,1.86,6.44,4.15
décembre,6,Provence-Alpes-Côte d'Azur,0.68,8.22,4.45
décembre,6,Île-de-France,2.92,6.58,4.75
décembre,6,Occitanie,2.23,8.65,5.44
décembre,6,Hauts-de-France,0.78,5.98,3.38
décembre,6,Auvergne-Rhône-Alpes,-1.75,6.2,2.22
décembre,6,Pays de la Loire,4.5,7.35,5.92
décembre,7,Centre-Val de Loire,2.63,7.22,4.92
décembre,7,Grand Est,0.34,4.76,2.55
décembre,8,Pays de la Loire,0.45,8.65,4.55
décembre,8,Corse,6.8,14.35,10.58
décembre,8,Bourgogne-Franche-Comté,1.35,5.53,3.44
décembre,10,Normandie,3.52,8.42,5.97
décembre,11,Occitanie,3.8,12.18,7.99
décembre,11,Provence-Alpes-Côte d'Azur,-0.4,6.33,2.97
décembre,12,Pays de la Loire,6.85,11.35,9.1
décembre,12,Nouvelle-Aquitaine,7.42,11.54,9.48
décembre,12,Île-de-France,7.82,10.46,9.14
décembre,12,Bretagne,5.72,10.73,8.22
décembre,13,Corse,5.5,15.45,10.48
décembre,13,Bourgogne-Franche-Comté,1.65,8.73,5.19
décembre,13,Bretagne,4.85,13.32,9.09
décembre,13,Hauts-de-France,2.44,10.56,6.5
décembre,14,Provence-Alpes-Côte d'Azur,1.63,12.65,7.14
décembre,15,Corse,6.85,17.1,11.98
décembre,16,Nouvelle-Aquitaine,4.96,12.83,8.9
décembre,16,Île-de-France,4.7,10.74,7.72
